Timestamp,Machine,Voltage,Current,Power,Energy,PowerFactor,Frequency,Temperature,Status
2026-07-15T06:43:51.434986+00:00,Knockout,414.31,13.75,10.34,445.18,0.948,49.92,50.63,Running
2026-07-15T06:43:51.435139+00:00,BC1,411.51,16.8,7.9,226.83,0.965,50.08,50.59,Running
2026-07-15T06:43:51.435275+00:00,BC2,413.16,12.59,5.64,409.36,0.959,49.96,51.46,Running
2026-07-15T06:43:51.435372+00:00,BC5,415.42,16.8,6.37,344.45,0.926,49.99,47.75,Running
2026-07-15T06:43:51.435470+00:00,Blower,415.06,7.16,4.01,404.25,0.955,50.08,49.21,Idle
2026-07-15T06:43:51.435565+00:00,Rotor,415.35,22.36,10.36,422.92,0.927,49.95,52.79,Running
2026-07-15T06:43:51.435659+00:00,Pump,412.77,8.55,4.2,201.04,0.934,50.06,47.23,Running
2026-07-15T06:43:51.435776+00:00,SF900,413.02,14.35,8.71,234.63,0.944,49.99,42.0,Running
2026-07-15T06:43:51.435871+00:00,Crusher,414.96,5.21,3.56,462.56,0.947,49.98,46.69,Running
2026-07-15T06:43:51.435981+00:00,Conveyor,415.67,17.32,10.96,219.82,0.944,49.98,48.54,Running
2026-07-15T06:43:53.675461+00:00,Knockout,414.4,15.36,10.06,445.19,0.953,49.92,49.71,Running
2026-07-15T06:43:53.675676+00:00,BC1,412.05,17.36,8.17,226.83,0.966,50.08,49.95,Running
2026-07-15T06:43:53.675839+00:00,BC2,412.93,12.76,5.95,409.37,0.96,49.97,51.48,Running
2026-07-15T06:43:53.675982+00:00,BC5,414.93,17.35,8.74,344.45,0.928,50.0,47.83,Running
2026-07-15T06:43:53.676178+00:00,Blower,414.75,6.73,3.77,404.25,0.954,50.07,48.35,Maintenance
2026-07-15T06:43:53.676354+00:00,Rotor,415.2,20.88,10.8,422.92,0.932,49.98,52.15,Running
2026-07-15T06:43:53.676571+00:00,Pump,413.34,10.89,4.66,201.05,0.942,50.03,47.08,Running
2026-07-15T06:43:53.676836+00:00,SF900,413.55,14.8,8.36,234.63,0.941,50.0,42.96,Running
2026-07-15T06:43:53.677014+00:00,Crusher,414.65,5.96,3.83,462.56,0.95,50.01,47.38,Running
2026-07-15T06:43:53.677209+00:00,Conveyor,416.3,17.2,9.92,219.82,0.956,49.98,47.47,Running
2026-07-15T06:43:55.913322+00:00,Knockout,414.74,16.83,9.96,445.2,0.946,49.93,49.99,Running
2026-07-15T06:43:55.913478+00:00,BC1,412.11,15.97,7.89,226.84,0.968,50.06,50.1,Running
2026-07-15T06:43:55.913628+00:00,BC2,412.97,14.02,5.66,409.37,0.958,49.93,51.85,Running
2026-07-15T06:43:55.913754+00:00,BC5,414.53,17.76,9.24,344.46,0.927,50.04,47.97,Running
2026-07-15T06:43:55.913899+00:00,Blower,414.79,6.23,3.64,404.26,0.949,50.08,49.38,Idle
2026-07-15T06:43:55.914042+00:00,Rotor,414.47,23.4,10.06,422.93,0.939,50.0,51.87,Running
2026-07-15T06:43:55.914180+00:00,Pump,413.14,11.65,4.3,201.05,0.943,50.02,47.03,Running
2026-07-15T06:43:55.914307+00:00,SF900,413.79,17.17,8.61,234.64,0.935,49.95,44.72,Running
2026-07-15T06:43:55.914437+00:00,Crusher,414.49,6.02,5.34,462.57,0.957,50.02,48.45,Running
2026-07-15T06:43:55.914579+00:00,Conveyor,415.77,17.09,10.19,219.83,0.956,49.99,48.21,Running
2026-07-15T06:43:58.152797+00:00,Knockout,414.7,16.7,10.23,445.2,0.942,49.93,51.23,Running
2026-07-15T06:43:58.152940+00:00,BC1,411.84,15.39,7.57,226.84,0.962,50.08,50.59,Running
2026-07-15T06:43:58.153069+00:00,BC2,413.34,13.5,6.63,409.37,0.951,49.93,52.09,Running
2026-07-15T06:43:58.153196+00:00,BC5,414.24,15.57,8.4,344.46,0.929,50.03,48.62,Running
2026-07-15T06:43:58.153333+00:00,Blower,414.58,6.16,3.12,404.26,0.941,50.09,49.83,Maintenance
2026-07-15T06:43:58.153461+00:00,Rotor,413.83,23.1,10.65,422.93,0.935,50.04,52.67,Running
2026-07-15T06:43:58.153588+00:00,Pump,412.96,10.55,3.04,201.05,0.951,50.0,46.21,Running
2026-07-15T06:43:58.153713+00:00,SF900,413.76,15.55,6.87,234.64,0.938,49.95,45.12,Running
2026-07-15T06:43:58.153839+00:00,Crusher,414.7,6.88,6.28,462.57,0.955,50.03,47.16,Running
2026-07-15T06:43:58.153966+00:00,Conveyor,415.62,17.72,10.3,219.83,0.953,49.99,46.38,Running
2026-07-15T06:44:00.393108+00:00,Knockout,414.3,16.8,8.71,445.21,0.946,49.94,51.33,Running
2026-07-15T06:44:00.393254+00:00,BC1,412.39,14.87,6.92,226.85,0.968,50.07,52.5,Running
2026-07-15T06:44:00.393381+00:00,BC2,413.03,14.2,7.44,409.38,0.952,49.93,52.03,Running
2026-07-15T06:44:00.393512+00:00,BC5,413.57,14.49,8.99,344.47,0.926,50.03,48.33,Running
2026-07-15T06:44:00.393653+00:00,Blower,414.48,5.0,3.87,404.26,0.938,50.06,48.95,Idle
2026-07-15T06:44:00.393775+00:00,Rotor,413.09,21.57,9.87,422.94,0.93,50.02,52.44,Running
2026-07-15T06:44:00.393898+00:00,Pump,413.49,11.14,4.49,201.05,0.945,50.0,47.12,Running
2026-07-15T06:44:00.394019+00:00,SF900,413.8,14.74,6.95,234.64,0.945,49.95,46.05,Running
2026-07-15T06:44:00.394142+00:00,Crusher,413.88,6.53,7.96,462.57,0.951,50.02,46.17,Running
2026-07-15T06:44:00.394302+00:00,Conveyor,414.68,15.82,12.11,219.84,0.955,49.99,45.88,Running
2026-07-15T06:44:02.604045+00:00,Knockout,414.17,15.94,8.66,445.21,0.949,49.94,51.02,Running
2026-07-15T06:44:02.604253+00:00,BC1,412.94,16.93,6.4,226.85,0.969,50.05,51.22,Running
2026-07-15T06:44:02.604421+00:00,BC2,413.14,14.2,8.17,409.38,0.951,49.97,51.43,Running
2026-07-15T06:44:02.604549+00:00,BC5,413.44,15.47,10.13,344.47,0.937,50.03,47.78,Running
2026-07-15T06:44:02.604675+00:00,Blower,414.5,6.9,2.83,404.26,0.929,50.1,49.6,Running
2026-07-15T06:44:02.604799+00:00,Rotor,413.56,20.58,10.09,422.94,0.935,50.06,51.91,Running
2026-07-15T06:44:02.604924+00:00,Pump,413.13,12.21,4.74,201.06,0.945,49.98,48.44,Running
2026-07-15T06:44:02.605047+00:00,SF900,414.21,14.38,8.89,234.65,0.945,49.96,45.92,Running
2026-07-15T06:44:02.605170+00:00,Crusher,414.31,9.08,8.61,462.58,0.947,49.97,46.36,Running
2026-07-15T06:44:02.605294+00:00,Conveyor,414.53,14.77,12.27,219.85,0.952,50.01,45.58,Running
2026-07-15T06:44:04.808207+00:00,Knockout,414.34,16.32,8.16,445.22,0.952,49.93,50.53,Running
2026-07-15T06:44:04.808411+00:00,BC1,412.92,17.28,6.29,226.85,0.967,50.06,50.74,Running
2026-07-15T06:44:04.808585+00:00,BC2,413.16,12.63,6.88,409.39,0.946,49.97,51.81,Running
2026-07-15T06:44:04.808733+00:00,BC5,413.19,10.59,7.35,344.48,0.931,50.02,47.4,Idle
2026-07-15T06:44:04.808876+00:00,Blower,414.53,8.26,3.89,404.26,0.934,50.1,49.16,Running
2026-07-15T06:44:04.809017+00:00,Rotor,413.36,21.06,10.29,422.95,0.946,50.04,50.83,Running
2026-07-15T06:44:04.809155+00:00,Pump,414.04,12.65,4.81,201.06,0.943,49.95,50.52,Running
2026-07-15T06:44:04.809309+00:00,SF900,413.74,6.64,3.32,234.65,0.944,49.99,46.78,Fault
2026-07-15T06:44:04.809443+00:00,Crusher,414.12,9.88,8.85,462.58,0.944,49.97,46.26,Running
2026-07-15T06:44:04.809568+00:00,Conveyor,415.36,15.57,10.61,219.85,0.948,49.98,45.19,Running
2026-07-15T06:44:07.117806+00:00,Knockout,414.85,17.71,7.08,445.22,0.951,49.9,49.89,Running
2026-07-15T06:44:07.117942+00:00,BC1,413.29,16.87,7.36,226.86,0.95,50.04,50.92,Running
2026-07-15T06:44:07.118065+00:00,BC2,413.19,12.68,7.07,409.39,0.948,49.96,50.82,Running
2026-07-15T06:44:07.118185+00:00,BC5,413.24,10.65,6.26,344.48,0.937,49.98,47.73,Running
2026-07-15T06:44:07.118303+00:00,Blower,414.54,8.42,5.31,404.27,0.929,50.11,49.98,Running
2026-07-15T06:44:07.118422+00:00,Rotor,413.45,20.9,10.63,422.96,0.944,50.02,50.73,Running
2026-07-15T06:44:07.118542+00:00,Pump,414.73,13.04,6.72,201.06,0.939,49.92,49.98,Running
2026-07-15T06:44:07.118675+00:00,SF900,413.89,5.85,2.0,234.65,0.944,49.96,47.36,Fault
2026-07-15T06:44:07.118798+00:00,Crusher,414.24,9.34,8.54,462.59,0.935,49.95,47.3,Running
2026-07-15T06:44:07.118917+00:00,Conveyor,415.32,15.13,10.43,219.86,0.944,49.99,46.33,Running
2026-07-15T06:44:09.302535+00:00,Knockout,414.91,18.31,8.08,445.22,0.958,49.88,51.37,Running
2026-07-15T06:44:09.302673+00:00,BC1,412.82,18.22,6.41,226.86,0.956,50.02,50.65,Running
2026-07-15T06:44:09.302797+00:00,BC2,413.54,11.52,7.58,409.39,0.948,49.96,51.7,Running
2026-07-15T06:44:09.302918+00:00,BC5,413.29,11.36,5.36,344.48,0.938,50.02,47.35,Running
2026-07-15T06:44:09.303041+00:00,Blower,413.42,8.28,5.66,404.27,0.941,50.1,50.08,Running
2026-07-15T06:44:09.303187+00:00,Rotor,413.2,21.36,10.54,422.96,0.938,50.05,52.08,Running
2026-07-15T06:44:09.303340+00:00,Pump,414.93,12.51,6.6,201.07,0.929,49.89,50.75,Running
2026-07-15T06:44:09.303532+00:00,SF900,413.78,6.22,2.9,234.65,0.944,49.93,48.25,Fault
2026-07-15T06:44:09.303701+00:00,Crusher,414.29,10.13,9.8,462.59,0.932,49.95,48.17,Running
2026-07-15T06:44:09.303814+00:00,Conveyor,414.86,16.55,9.18,219.86,0.941,49.99,47.06,Running
2026-07-15T06:44:11.505337+00:00,Knockout,415.77,17.13,8.83,445.23,0.951,49.85,52.31,Running
2026-07-15T06:44:11.505488+00:00,BC1,413.0,18.38,5.34,226.86,0.948,50.05,49.22,Running
2026-07-15T06:44:11.505613+00:00,BC2,414.36,9.38,7.76,409.4,0.95,49.97,50.98,Running
2026-07-15T06:44:11.505733+00:00,BC5,414.09,11.26,6.2,344.49,0.938,50.01,46.45,Running
2026-07-15T06:44:11.505851+00:00,Blower,413.84,8.89,6.34,404.27,0.947,50.1,49.91,Running
2026-07-15T06:44:11.505994+00:00,Rotor,412.5,21.02,11.91,422.97,0.931,50.09,51.4,Running
2026-07-15T06:44:11.506145+00:00,Pump,415.55,14.36,6.77,201.07,0.933,49.9,51.38,Running
2026-07-15T06:44:11.506315+00:00,SF900,413.9,5.0,2.16,234.65,0.939,49.92,49.24,Fault
2026-07-15T06:44:11.506507+00:00,Crusher,413.91,10.51,9.75,462.6,0.929,50.01,48.71,Running
2026-07-15T06:44:11.506676+00:00,Conveyor,415.24,16.45,11.23,219.87,0.944,49.99,45.88,Running
2026-07-15T06:44:13.701866+00:00,Knockout,415.34,18.12,8.39,445.23,0.955,49.85,53.09,Running
2026-07-15T06:44:13.702049+00:00,BC1,411.75,17.36,4.54,226.87,0.948,50.05,49.71,Running
2026-07-15T06:44:13.702217+00:00,BC2,414.63,9.45,8.45,409.4,0.951,49.96,51.21,Running
2026-07-15T06:44:13.702378+00:00,BC5,413.66,11.94,6.62,344.49,0.939,50.02,46.31,Running
2026-07-15T06:44:13.702541+00:00,Blower,413.53,10.16,5.46,404.28,0.944,50.1,49.77,Running
2026-07-15T06:44:13.702685+00:00,Rotor,413.13,19.57,11.6,422.98,0.924,50.08,51.29,Running
2026-07-15T06:44:13.702854+00:00,Pump,415.87,13.66,8.51,201.07,0.936,49.91,51.53,Running
2026-07-15T06:44:13.703037+00:00,SF900,413.16,5.09,2.07,234.66,0.939,49.94,49.83,Fault
2026-07-15T06:44:13.703216+00:00,Crusher,413.47,10.99,10.64,462.61,0.925,50.01,49.07,Running
2026-07-15T06:44:13.703342+00:00,Conveyor,415.09,17.71,13.22,219.88,0.937,50.0,44.51,Running
2026-07-15T06:44:15.892775+00:00,Knockout,415.8,19.92,8.16,445.24,0.958,49.87,53.02,Running
2026-07-15T06:44:15.892914+00:00,BC1,411.6,17.03,5.5,226.87,0.949,50.02,49.83,Running
2026-07-15T06:44:15.893039+00:00,BC2,414.17,9.77,9.14,409.41,0.954,49.96,51.27,Running
2026-07-15T06:44:15.893159+00:00,BC5,413.0,13.36,6.49,344.49,0.947,50.04,46.52,Running
2026-07-15T06:44:15.893302+00:00,Blower,414.04,11.08,6.03,404.28,0.94,50.08,49.53,Running
2026-07-15T06:44:15.893439+00:00,Rotor,412.89,18.88,11.65,422.98,0.927,50.08,50.48,Running
2026-07-15T06:44:15.893584+00:00,Pump,415.63,14.87,7.82,201.08,0.942,49.9,51.48,Running
2026-07-15T06:44:15.893747+00:00,SF900,412.91,5.0,3.15,234.66,0.938,49.91,49.74,Fault
2026-07-15T06:44:15.893920+00:00,Crusher,413.87,12.53,10.83,462.61,0.926,49.96,48.95,Running
2026-07-15T06:44:15.894082+00:00,Conveyor,415.11,20.24,12.93,219.88,0.94,49.98,44.31,Running
2026-07-15T06:44:18.084456+00:00,Knockout,414.92,19.47,7.98,445.24,0.962,49.89,53.13,Running
2026-07-15T06:44:18.084679+00:00,BC1,411.8,17.6,6.33,226.87,0.952,50.02,51.32,Running
2026-07-15T06:44:18.084885+00:00,BC2,413.82,11.78,9.24,409.41,0.954,49.97,51.27,Running
2026-07-15T06:44:18.085097+00:00,BC5,412.81,13.62,7.22,344.5,0.939,50.03,47.46,Running
2026-07-15T06:44:18.085313+00:00,Blower,413.96,8.57,2.0,404.28,0.939,50.06,49.95,Fault
2026-07-15T06:44:18.085513+00:00,Rotor,412.69,19.06,11.28,422.99,0.928,50.09,50.39,Running
2026-07-15T06:44:18.085730+00:00,Pump,415.19,13.27,8.55,201.08,0.938,49.91,51.62,Running
2026-07-15T06:44:18.085922+00:00,SF900,411.79,5.0,3.18,234.66,0.934,49.92,50.9,Fault
2026-07-15T06:44:18.086101+00:00,Crusher,414.67,12.96,10.77,462.62,0.924,49.98,47.27,Running
2026-07-15T06:44:18.086282+00:00,Conveyor,414.11,20.63,13.99,219.89,0.934,49.98,45.22,Running
2026-07-15T06:44:20.394746+00:00,Knockout,415.87,20.44,9.05,445.25,0.96,49.91,52.33,Running
2026-07-15T06:44:20.394911+00:00,BC1,412.11,17.45,6.61,226.88,0.959,50.04,51.68,Running
2026-07-15T06:44:20.395044+00:00,BC2,413.49,11.78,9.65,409.42,0.939,49.99,50.03,Running
2026-07-15T06:44:20.395174+00:00,BC5,413.14,13.93,7.17,344.5,0.941,50.06,48.52,Running
2026-07-15T06:44:20.395335+00:00,Blower,414.24,6.28,2.0,404.28,0.937,50.04,49.74,Fault
2026-07-15T06:44:20.395492+00:00,Rotor,412.24,18.67,11.46,422.99,0.926,50.07,50.69,Running
2026-07-15T06:44:20.395593+00:00,Pump,415.66,13.48,8.24,201.09,0.937,49.89,51.46,Running
2026-07-15T06:44:20.395722+00:00,SF900,412.53,5.5,3.27,234.66,0.936,49.9,51.43,Fault
2026-07-15T06:44:20.395834+00:00,Crusher,414.02,13.6,11.39,462.62,0.915,49.99,47.23,Running
2026-07-15T06:44:20.396026+00:00,Conveyor,413.6,20.94,12.72,219.9,0.928,50.0,46.06,Running
2026-07-15T06:44:22.635232+00:00,Knockout,415.94,19.87,10.56,445.25,0.96,49.94,52.46,Running
2026-07-15T06:44:22.635396+00:00,BC1,412.35,5.0,2.51,226.88,0.956,50.02,50.74,Maintenance
2026-07-15T06:44:22.635535+00:00,BC2,413.86,12.5,11.23,409.42,0.936,49.97,50.17,Running
2026-07-15T06:44:22.635665+00:00,BC5,413.64,13.41,8.67,344.51,0.943,50.05,47.38,Running
2026-07-15T06:44:22.635798+00:00,Blower,414.38,5.37,2.0,404.28,0.944,50.06,50.17,Fault
2026-07-15T06:44:22.635928+00:00,Rotor,412.55,19.55,11.85,423.0,0.923,50.05,50.13,Running
2026-07-15T06:44:22.636023+00:00,Pump,415.2,12.9,9.02,201.09,0.942,49.89,52.34,Running
2026-07-15T06:44:22.636134+00:00,SF900,412.62,5.0,3.65,234.66,0.936,49.93,52.3,Fault
2026-07-15T06:44:22.636243+00:00,Crusher,414.72,12.42,11.52,462.63,0.908,49.99,47.65,Running
2026-07-15T06:44:22.636351+00:00,Conveyor,413.24,18.73,11.44,219.91,0.923,50.01,45.18,Running
2026-07-15T06:44:24.831305+00:00,Knockout,415.75,22.72,10.72,445.26,0.966,49.94,52.4,Running
2026-07-15T06:44:24.831528+00:00,BC1,412.44,5.38,4.13,226.88,0.954,50.02,50.0,Running
2026-07-15T06:44:24.831760+00:00,BC2,413.61,13.29,10.15,409.43,0.929,49.98,50.94,Running
2026-07-15T06:44:24.831953+00:00,BC5,413.34,13.23,8.94,344.51,0.944,50.05,46.97,Running
2026-07-15T06:44:24.832179+00:00,Blower,414.08,6.05,2.0,404.28,0.939,50.05,49.34,Fault
2026-07-15T06:44:24.832327+00:00,Rotor,412.0,20.53,12.64,423.01,0.924,50.05,51.22,Running
2026-07-15T06:44:24.832525+00:00,Pump,414.82,13.97,10.31,201.1,0.936,49.91,53.04,Running
2026-07-15T06:44:24.832680+00:00,SF900,413.34,5.43,3.2,234.66,0.944,49.91,52.61,Fault
2026-07-15T06:44:24.832831+00:00,Crusher,414.04,13.31,12.63,462.64,0.912,50.01,48.9,Running
2026-07-15T06:44:24.832988+00:00,Conveyor,413.06,18.29,11.92,219.91,0.915,50.03,43.63,Running
2026-07-15T06:44:27.057702+00:00,Knockout,416.28,22.86,12.41,445.27,0.959,49.95,52.5,Running
2026-07-15T06:44:27.057917+00:00,BC1,412.62,5.0,4.95,226.88,0.956,49.98,49.17,Running
2026-07-15T06:44:27.058112+00:00,BC2,413.35,13.42,11.09,409.44,0.935,49.98,50.77,Running
2026-07-15T06:44:27.058307+00:00,BC5,412.48,13.76,9.79,344.52,0.949,50.05,47.57,Running
2026-07-15T06:44:27.058491+00:00,Blower,414.4,5.0,3.02,404.29,0.938,50.06,49.52,Maintenance
2026-07-15T06:44:27.058666+00:00,Rotor,412.39,19.59,12.81,423.02,0.927,50.05,50.69,Running
2026-07-15T06:44:27.058847+00:00,Pump,414.71,13.1,10.51,201.1,0.925,49.91,51.8,Running
2026-07-15T06:44:27.059096+00:00,SF900,413.86,5.0,2.0,234.67,0.937,49.91,52.26,Fault
2026-07-15T06:44:27.059278+00:00,Crusher,413.17,12.15,11.31,462.64,0.908,49.95,48.65,Running
2026-07-15T06:44:27.059378+00:00,Conveyor,412.16,17.84,12.38,219.92,0.927,50.02,44.26,Running
2026-07-15T06:44:29.281843+00:00,Knockout,415.77,21.82,12.19,445.27,0.963,49.96,52.9,Running
2026-07-15T06:44:29.281958+00:00,BC1,413.95,5.5,4.62,226.89,0.948,50.0,51.02,Running
2026-07-15T06:44:29.282057+00:00,BC2,414.29,15.36,10.45,409.44,0.933,50.0,51.02,Running
2026-07-15T06:44:29.282152+00:00,BC5,412.65,13.74,7.78,344.52,0.95,50.1,48.21,Running
2026-07-15T06:44:29.282291+00:00,Blower,414.65,5.12,3.52,404.29,0.941,50.06,51.56,Running
2026-07-15T06:44:29.282390+00:00,Rotor,412.89,20.43,12.7,423.02,0.931,50.02,50.23,Running
2026-07-15T06:44:29.282484+00:00,Pump,415.05,13.19,11.24,201.11,0.931,49.89,51.51,Running
2026-07-15T06:44:29.282586+00:00,SF900,413.67,5.57,2.0,234.67,0.937,49.91,54.42,Fault
2026-07-15T06:44:29.282680+00:00,Crusher,413.87,12.68,11.85,462.65,0.914,49.95,49.41,Running
2026-07-15T06:44:29.282815+00:00,Conveyor,412.56,18.56,12.86,219.93,0.927,50.03,44.17,Running
2026-07-15T06:44:31.593809+00:00,Knockout,415.77,21.96,13.55,445.28,0.968,49.96,52.95,Running
2026-07-15T06:44:31.594022+00:00,BC1,413.72,6.1,5.77,226.89,0.953,50.01,51.06,Running
2026-07-15T06:44:31.594218+00:00,BC2,415.08,15.47,11.48,409.45,0.939,49.99,50.69,Running
2026-07-15T06:44:31.594367+00:00,BC5,412.4,13.21,8.51,344.53,0.952,50.1,48.55,Running
2026-07-15T06:44:31.594505+00:00,Blower,414.84,6.58,3.91,404.29,0.944,50.05,52.4,Running
2026-07-15T06:44:31.594674+00:00,Rotor,413.22,20.83,14.35,423.03,0.934,50.02,50.9,Running
2026-07-15T06:44:31.594850+00:00,Pump,415.22,13.05,11.57,201.12,0.933,49.91,51.63,Running
2026-07-15T06:44:31.595071+00:00,SF900,414.61,5.61,2.0,234.67,0.938,49.94,54.6,Fault
2026-07-15T06:44:31.595238+00:00,Crusher,413.73,13.29,12.76,462.66,0.916,49.96,50.44,Running
2026-07-15T06:44:31.595335+00:00,Conveyor,413.03,19.3,12.69,219.93,0.929,50.03,44.2,Running
2026-07-15T06:44:33.832543+00:00,Knockout,415.61,21.85,12.14,445.29,0.972,49.96,53.7,Running
2026-07-15T06:44:33.832666+00:00,BC1,413.47,5.0,2.61,226.89,0.953,50.03,50.26,Maintenance
2026-07-15T06:44:33.832764+00:00,BC2,414.91,16.68,11.24,409.45,0.942,49.96,50.15,Running
2026-07-15T06:44:33.832860+00:00,BC5,412.01,14.63,9.1,344.53,0.95,50.05,49.5,Running
2026-07-15T06:44:33.832954+00:00,Blower,415.32,7.72,4.99,404.29,0.955,50.1,53.12,Running
2026-07-15T06:44:33.833047+00:00,Rotor,413.66,20.39,15.19,423.04,0.932,50.03,50.06,Running
2026-07-15T06:44:33.833170+00:00,Pump,415.01,13.42,11.48,201.12,0.936,49.9,52.38,Running
2026-07-15T06:44:33.833288+00:00,SF900,414.88,7.16,2.0,234.67,0.931,49.97,55.71,Fault
2026-07-15T06:44:33.833390+00:00,Crusher,413.48,13.3,12.9,462.66,0.918,49.94,50.77,Running
2026-07-15T06:44:33.833549+00:00,Conveyor,413.28,19.45,13.34,219.94,0.926,50.05,45.65,Running
2026-07-15T06:44:36.027186+00:00,Knockout,415.38,22.58,11.7,445.29,0.971,49.95,54.11,Running
2026-07-15T06:44:36.027349+00:00,BC1,413.51,5.0,2.0,226.89,0.957,50.0,51.38,Maintenance
2026-07-15T06:44:36.027483+00:00,BC2,416.07,16.27,11.87,409.46,0.941,49.96,50.93,Running
2026-07-15T06:44:36.027642+00:00,BC5,413.05,15.37,9.25,344.54,0.967,50.06,49.6,Running
2026-07-15T06:44:36.027771+00:00,Blower,415.51,8.26,5.97,404.3,0.958,50.06,53.06,Running
2026-07-15T06:44:36.027915+00:00,Rotor,413.35,20.66,15.48,423.05,0.936,50.05,49.87,Running
2026-07-15T06:44:36.028044+00:00,Pump,415.27,11.59,12.1,201.13,0.934,49.9,53.03,Running
2026-07-15T06:44:36.028235+00:00,SF900,415.46,6.27,2.43,234.67,0.93,49.98,55.75,Fault
2026-07-15T06:44:36.028330+00:00,Crusher,414.05,13.13,12.97,462.67,0.92,49.96,50.97,Running
2026-07-15T06:44:36.028423+00:00,Conveyor,413.22,19.69,14.26,219.95,0.929,50.06,45.07,Running
2026-07-15T06:44:38.313511+00:00,Knockout,414.44,23.43,13.04,445.3,0.97,49.96,53.62,Running
2026-07-15T06:44:38.313715+00:00,BC1,413.27,5.0,2.0,226.89,0.956,49.96,49.69,Maintenance
2026-07-15T06:44:38.313861+00:00,BC2,416.11,16.54,10.68,409.47,0.943,49.94,52.45,Running
2026-07-15T06:44:38.314003+00:00,BC5,413.5,15.44,9.51,344.54,0.964,50.06,50.17,Running
2026-07-15T06:44:38.314149+00:00,Blower,414.8,6.98,6.75,404.3,0.961,50.06,54.13,Running
2026-07-15T06:44:38.314317+00:00,Rotor,414.04,20.67,15.21,423.06,0.942,50.05,50.29,Running
2026-07-15T06:44:38.314498+00:00,Pump,415.56,12.78,12.19,201.14,0.935,49.91,53.18,Running
2026-07-15T06:44:38.314732+00:00,SF900,415.43,5.28,2.0,234.67,0.934,49.97,55.18,Fault
2026-07-15T06:44:38.314900+00:00,Crusher,414.38,14.24,12.88,462.68,0.912,49.94,51.77,Running
2026-07-15T06:44:38.315020+00:00,Conveyor,413.44,20.51,14.28,219.96,0.928,50.07,44.11,Running
2026-07-15T06:44:40.515334+00:00,Knockout,414.26,23.17,11.55,445.31,0.979,49.94,53.62,Running
2026-07-15T06:44:40.515596+00:00,BC1,412.97,5.97,3.72,226.9,0.952,49.98,49.02,Maintenance
2026-07-15T06:44:40.515734+00:00,BC2,416.04,17.33,11.9,409.47,0.952,49.93,52.36,Running
2026-07-15T06:44:40.515833+00:00,BC5,414.13,16.82,9.4,344.55,0.963,50.06,50.76,Running
2026-07-15T06:44:40.515937+00:00,Blower,414.05,8.52,6.26,404.3,0.962,50.08,54.41,Running
2026-07-15T06:44:40.516073+00:00,Rotor,414.02,20.02,15.31,423.06,0.947,50.06,49.47,Running
2026-07-15T06:44:40.516199+00:00,Pump,415.25,12.76,13.29,201.14,0.935,49.92,52.45,Running
2026-07-15T06:44:40.516307+00:00,SF900,415.54,5.48,2.0,234.67,0.937,50.0,54.4,Maintenance
2026-07-15T06:44:40.516428+00:00,Crusher,414.42,7.4,2.0,462.68,0.906,49.93,50.09,Maintenance
2026-07-15T06:44:40.516579+00:00,Conveyor,413.19,20.24,15.59,219.97,0.93,50.04,44.48,Running
2026-07-15T06:44:42.796076+00:00,Knockout,414.3,24.58,12.3,445.31,0.972,49.93,52.56,Running
2026-07-15T06:44:42.796183+00:00,BC1,412.61,5.0,2.0,226.9,0.949,50.0,49.75,Maintenance
2026-07-15T06:44:42.796269+00:00,BC2,415.56,16.99,11.97,409.48,0.942,49.94,53.49,Running
2026-07-15T06:44:42.796350+00:00,BC5,413.84,17.09,9.8,344.55,0.954,50.03,51.72,Running
2026-07-15T06:44:42.796431+00:00,Blower,414.56,8.71,5.07,404.31,0.962,50.08,54.17,Running
2026-07-15T06:44:42.796512+00:00,Rotor,414.91,19.95,14.6,423.07,0.952,50.05,49.72,Running
2026-07-15T06:44:42.796592+00:00,Pump,415.44,11.34,12.91,201.15,0.93,49.94,51.99,Running
2026-07-15T06:44:42.796699+00:00,SF900,415.7,5.0,2.0,234.67,0.934,50.01,53.57,Maintenance
2026-07-15T06:44:42.796787+00:00,Crusher,414.39,5.13,2.0,462.68,0.905,49.94,49.41,Maintenance
2026-07-15T06:44:42.796887+00:00,Conveyor,413.04,19.52,15.62,219.97,0.935,50.05,44.22,Running
2026-07-15T06:44:45.033699+00:00,Knockout,414.13,22.2,11.27,445.32,0.97,49.95,53.38,Running
2026-07-15T06:44:45.033917+00:00,BC1,412.19,6.34,2.91,226.9,0.954,50.0,49.94,Running
2026-07-15T06:44:45.034135+00:00,BC2,415.59,18.43,13.04,409.49,0.932,49.96,54.22,Running
2026-07-15T06:44:45.034366+00:00,BC5,413.97,16.14,10.15,344.56,0.955,50.0,50.81,Running
2026-07-15T06:44:45.034582+00:00,Blower,415.22,9.53,5.9,404.31,0.962,50.07,54.11,Running
2026-07-15T06:44:45.034810+00:00,Rotor,415.12,19.08,14.67,423.08,0.95,50.04,48.99,Running
2026-07-15T06:44:45.035046+00:00,Pump,415.22,5.0,3.04,201.15,0.932,49.92,51.72,Maintenance
2026-07-15T06:44:45.035246+00:00,SF900,416.25,6.6,2.48,234.68,0.946,49.98,53.25,Running
2026-07-15T06:44:45.035463+00:00,Crusher,415.31,6.81,3.05,462.68,0.913,49.93,48.93,Running
2026-07-15T06:44:45.035671+00:00,Conveyor,412.7,5.0,2.0,219.98,0.93,50.03,45.68,Maintenance
